x	y	champ	opp	total
0.4951058093214718	24	MasterYi	Akali	66.0
0.4325472056932892	24	MasterYi	Aurora	25.0
0.5135027395988696	24	MasterYi	Darius	204.0
0.41923873849170706	24	MasterYi	Fiddlesticks	25.0
0.4368025377892696	24	MasterYi	Fiora	125.0
0.4996878163897861	24	MasterYi	Gangplank	169.0
0.5330911638226569	24	MasterYi	Gnar	114.0
0.5263774026005447	24	MasterYi	Gragas	61.0
0.5066953223323121	24	MasterYi	Gwen	89.0
0.4224445729956075	24	MasterYi	Heimerdinger	41.0
0.5067929643889374	24	MasterYi	Illaoi	87.0
0.5021141753705359	24	MasterYi	Irelia	154.0
0.43515662697040103	24	MasterYi	Jayce	82.0
0.4119357913468645	24	MasterYi	Kayle	138.0
0.4964755179519918	24	MasterYi	Malphite	253.0
0.5088143965810575	24	MasterYi	Mordekaiser	169.0
0.4994533172041272	24	MasterYi	Olaf	75.0
0.5340524320092287	24	MasterYi	Pantheon	80.0
0.5162421814884909	24	MasterYi	Poppy	38.0
0.4287128016827734	24	MasterYi	Quinn	42.0
0.5193092186060805	24	MasterYi	Rammus	24.0
0.43322961612317695	24	MasterYi	Renekton	198.0
0.42025154975446416	24	MasterYi	Riven	120.0
0.49903834931478586	24	MasterYi	Ryze	21.0
0.38936288329199015	24	MasterYi	Sett	190.0
0.49635960373653204	24	MasterYi	Singed	106.0
0.5123980089027822	24	MasterYi	Sylas	25.0
0.4470887312462692	24	MasterYi	TahmKench	74.0
0.433691929938347	24	MasterYi	Trundle	64.0
0.4429305691443775	24	MasterYi	Tryndamere	100.0
0.4111839056969629	24	MasterYi	Urgot	97.0
0.5303242370246115	24	MasterYi	Vayne	96.0
0.4003615136138064	24	MasterYi	Volibear	76.0
0.3982679112227308	24	MasterYi	Warwick	39.0
0.4472594642746605	24	MasterYi	Wukong	27.0
0.4357810403275961	24	MasterYi	Yorick	130.0
0.6521042099001387	25	Diana	Ambessa	41.0
0.559039317091279	25	Diana	Camille	24.0
0.5239445481467183	25	Diana	DrMundo	23.0
0.35345871496213144	25	Diana	Fiora	23.0
0.4012532566028677	25	Diana	Jayce	53.0
0.5421414997228845	25	Diana	KSante	29.0
0.377813833988501	25	Diana	Nasus	23.0
0.6423413400672492	25	Diana	Ornn	31.0
0.362762212854127	25	Diana	Renekton	44.0
0.38022227787110013	25	Diana	Sett	28.0
0.5352632666044921	25	Diana	Shen	24.0
0.5228323775985814	25	Diana	Teemo	25.0
0.5621333636899725	25	Diana	Vayne	38.0
0.33704135054353895	25	Diana	Yasuo	25.0
0.4012532566028677	25	Diana	Yone	53.0
0.41282401965901866	26	Kaisa	Aatrox	42.0
0.41310347487679694	26	Kaisa	Singed	25.0
0.41282401965901866	26	Kaisa	Yone	42.0
0.5265998104864574	26	Kaisa	Zaahen	32.0
0.5138284386150886	28	Kayn	Aatrox	117.0
0.4071638343660637	28	Kayn	Ambessa	65.0
0.39573684372780615	28	Kayn	Camille	63.0
0.3974692327204431	28	Kayn	Gnar	55.0
0.5237643825436596	28	Kayn	Gragas	30.0
0.4270515744421298	28	Kayn	Illaoi	39.0
0.6000516649625104	28	Kayn	KSante	66.0
0.4422368008991442	28	Kayn	Kennen	34.0
0.3993252463547546	28	Kayn	Maokai	22.0
0.5029401213031333	28	Kayn	MasterYi	21.0
0.5119464035075604	28	Kayn	Mordekaiser	100.0
0.5312594269069678	28	Kayn	Ornn	125.0
0.4129466940482571	28	Kayn	Sett	95.0
0.5425554772555595	28	Kayn	Shen	81.0
0.5194282526991985	28	Kayn	Sion	123.0
0.5151951330387659	28	Kayn	Teemo	37.0
0.3753222427390019	28	Kayn	Urgot	42.0
0.43817399615117236	28	Kayn	Varus	21.0
0.5116113992323839	28	Kayn	Yorick	61.0
0.44283664896761904	28	Kayn	Zaahen	131.0
0.506205530297248	32	Udyr	Aatrox	190.0
0.5579358748125177	32	Udyr	Aurora	31.0
0.4399514193658922	32	Udyr	Darius	190.0
0.5082448939356535	32	Udyr	Gangplank	134.0
0.501189592552017	32	Udyr	Garen	304.0
0.5598342805641995	32	Udyr	Gwen	79.0
0.5064892910665789	32	Udyr	Heimerdinger	26.0
0.5111149282064964	32	Udyr	Jayce	90.0
0.4426359406125661	32	Udyr	Kayle	96.0
0.5332368854839382	32	Udyr	Kennen	51.0
0.5142776790432827	32	Udyr	Kled	62.0
0.5729281835128888	32	Udyr	Maokai	24.0
0.5488323018558133	32	Udyr	Nasus	105.0
