x	y	champ	opp	total
0.4437222307533369	14	Aphelios	Draven	1215.0
0.464802058275729	14	Aphelios	Heimerdinger	41.0
0.4962003396265722	14	Aphelios	Jhin	3687.0
0.46767991455778785	14	Aphelios	Jinx	6091.0
0.5219671659750477	14	Aphelios	Kaisa	4404.0
0.49578346065717677	14	Aphelios	Kalista	225.0
0.46533698528431366	14	Aphelios	Karthus	116.0
0.43702950464350726	14	Aphelios	Katarina	62.0
0.4433809514076634	14	Aphelios	KogMaw	465.0
0.5169640726616251	14	Aphelios	Lucian	2032.0
0.44951301199083515	14	Aphelios	Lux	143.0
0.470965853172456	14	Aphelios	Mel	425.0
0.46361333883472655	14	Aphelios	MissFortune	2261.0
0.44297790234497686	14	Aphelios	Nilah	373.0
0.45194043042004817	14	Aphelios	Samira	1354.0
0.46728044379296896	14	Aphelios	Senna	483.0
0.4711164582548192	14	Aphelios	Seraphine	151.0
0.5045502245322677	14	Aphelios	Sivir	1709.0
0.49209517381680923	14	Aphelios	Smolder	2266.0
0.4689352980412203	14	Aphelios	Swain	436.0
0.47197022759054885	14	Aphelios	Syndra	53.0
0.46012354840457537	14	Aphelios	Twitch	1273.0
0.4981092537517149	14	Aphelios	Vayne	1474.0
0.45036100117053396	14	Aphelios	Velkoz	158.0
0.4765030642410255	14	Aphelios	Vladimir	70.0
0.4445110501199346	14	Aphelios	Xerath	117.0
0.45904441931238665	14	Aphelios	Yasuo	320.0
0.4401823439992782	14	Aphelios	Ziggs	424.0
0.45880559954164735	14	Aphelios	Zyra	26.0
0.5032718744730621	15	Corki	Aphelios	853.0
0.4237170840697077	15	Corki	AurelionSol	187.0
0.44315133028224896	15	Corki	Brand	219.0
0.46211477177907967	15	Corki	Caitlyn	2127.0
0.46653321023311867	15	Corki	Draven	839.0
0.4614544661216124	15	Corki	Hwei	91.0
0.4576565983656632	15	Corki	Jinx	2151.0
0.5137584620863903	15	Corki	Kaisa	2443.0
0.5163304136852895	15	Corki	Karthus	81.0
0.5008750535934793	15	Corki	Katarina	69.0
0.45038296850770654	15	Corki	KogMaw	358.0
0.5034176914891663	15	Corki	Lucian	1397.0
0.4473559434124599	15	Corki	Lux	122.0
0.5004184172552496	15	Corki	Nilah	267.0
0.4992927350119372	15	Corki	Samira	1077.0
0.4722907531670493	15	Corki	Senna	351.0
0.4697846811178199	15	Corki	Sivir	809.0
0.46071685627669506	15	Corki	Smolder	1500.0
0.4962992903776951	15	Corki	Swain	250.0
0.5044382409748684	15	Corki	Syndra	36.0
0.4608493794002598	15	Corki	TahmKench	24.0
0.4716041620804662	15	Corki	Tristana	780.0
0.514928443232949	15	Corki	Twitch	903.0
0.5130869310505485	15	Corki	Varus	511.0
0.5125490700806711	15	Corki	Vayne	976.0
0.4651145649615602	15	Corki	Veigar	313.0
0.4049082957842981	15	Corki	Velkoz	112.0
0.47496388641412274	15	Corki	Viktor	41.0
0.4743620771198152	15	Corki	Xayah	876.0
0.45791248610415364	15	Corki	Xerath	62.0
0.5141492111253794	15	Corki	Yunara	1595.0
0.5137035504071312	15	Corki	Zeri	337.0
0.522716202370052	16	Kaisa	Ahri	25.0
0.5681566144550169	16	Kaisa	Akshan	38.0
0.5581088270773602	16	Kaisa	Anivia	54.0
0.5170734418804565	16	Kaisa	Annie	22.0
0.4765184285136167	16	Kaisa	Aphelios	4404.0
0.46305362700675556	16	Kaisa	Ashe	6609.0
0.45310442220464586	16	Kaisa	AurelionSol	536.0
0.4665556734540197	16	Kaisa	Aurora	26.0
0.4358344764824681	16	Kaisa	Brand	642.0
0.4640700195779104	16	Kaisa	Cassiopeia	257.0
0.4402365895252372	16	Kaisa	Chogath	24.0
0.46690323018329777	16	Kaisa	Draven	2444.0
0.521727492715163	16	Kaisa	Ezreal	23156.0
0.4241294013586726	16	Kaisa	Heimerdinger	93.0
0.47234678105501543	16	Kaisa	Hwei	296.0
0.5322500839069434	16	Kaisa	Irelia	48.0
0.5169366862159155	16	Kaisa	Jhin	10739.0
0.46554162517057107	16	Kaisa	Jinx	11153.0
0.5120386590595056	16	Kaisa	Kalista	677.0
0.456928798697946	16	Kaisa	Karthus	275.0
0.45877709075955786	16	Kaisa	Katarina	217.0
0.45957854778990875	16	Kaisa	KogMaw	1113.0
0.530663216185635	16	Kaisa	MasterYi	37.0
0.5182390940726359	16	Kaisa	Mel	1004.0
0.4711692075597043	16	Kaisa	MissFortune	5259.0
0.5201789845889362	16	Kaisa	Naafiri	35.0
0.4224169361580096	16	Kaisa	Nilah	934.0
0.503387352516934	16	Kaisa	Quinn	36.0
0.43630304178225365	16	Kaisa	Rengar	27.0
