matchup	champ	delta	wr_corrected	opp	total
Gwen_Maokai	Gwen	1.0	0.5163805278729506	Maokai	38.0
Gwen_MasterYi	Gwen	-1.0	0.4467065996122648	MasterYi	192.0
Gwen_Mordekaiser	Gwen	0.0	0.48658510872983035	Mordekaiser	24.0
Gwen_Naafiri	Gwen	1.0	0.5011092098057421	Naafiri	170.0
Gwen_Nasus	Gwen	0.0	0.4817445353435455	Nasus	100.0
Gwen_Nidalee	Gwen	0.0	0.48930839121384473	Nidalee	103.0
Gwen_Nocturne	Gwen	-1.0	0.4602986257636756	Nocturne	381.0
Gwen_Nunu	Gwen	-1.0	0.45589531930552557	Nunu	140.0
Gwen_Pantheon	Gwen	0.0	0.4914176668036473	Pantheon	37.0
Gwen_Qiyana	Gwen	1.0	0.5175636522596971	Qiyana	57.0
Gwen_Rammus	Gwen	-1.0	0.4262239660910397	Rammus	117.0
Gwen_RekSai	Gwen	0.0	0.4845933494364304	RekSai	105.0
Gwen_Rengar	Gwen	0.0	0.47387904948112725	Rengar	173.0
Gwen_Sejuani	Gwen	0.0	0.4854354266195579	Sejuani	117.0
Gwen_Shaco	Gwen	0.0	0.4718826145089175	Shaco	189.0
Gwen_Shen	Gwen	0.0	0.4890130454069901	Shen	234.0
Gwen_Shyvana	Gwen	1.0	0.5050923948061601	Shyvana	55.0
Gwen_Sion	Gwen	-1.0	0.45425462167065206	Sion	22.0
Gwen_Skarner	Gwen	0.0	0.49530344850436764	Skarner	46.0
Gwen_Sylas	Gwen	1.0	0.5161394175662114	Sylas	195.0
Gwen_Taliyah	Gwen	0.0	0.46524500262562296	Taliyah	47.0
Gwen_Talon	Gwen	-1.0	0.42825520854830634	Talon	172.0
Gwen_Teemo	Gwen	-1.0	0.46210575792358605	Teemo	61.0
Gwen_Trundle	Gwen	0.0	0.48825556565889927	Trundle	42.0
Gwen_Udyr	Gwen	-1.0	0.4517958793266244	Udyr	109.0
Gwen_Vi	Gwen	1.0	0.49797510285169055	Vi	242.0
Gwen_Viego	Gwen	1.0	0.5145841884675553	Viego	501.0
Gwen_Volibear	Gwen	0.0	0.48232942290271896	Volibear	135.0
Gwen_Warwick	Gwen	0.0	0.4895124761973819	Warwick	107.0
Gwen_Wukong	Gwen	1.0	0.5275749716881526	Wukong	126.0
Gwen_XinZhao	Gwen	0.0	0.493876586674861	XinZhao	338.0
Gwen_Zaahen	Gwen	-1.0	0.4333489592587807	Zaahen	268.0
Gwen_Zac	Gwen	-1.0	0.4608186213379765	Zac	196.0
Gwen_Zed	Gwen	0.0	0.47881616590392106	Zed	72.0
Gwen_Zyra	Gwen	1.0	0.4988476820900475	Zyra	69.0
Hecarim_Aatrox	Hecarim	1.0	0.5210142825131433	Aatrox	225.0
Hecarim_Ambessa	Hecarim	0.0	0.5072090361507079	Ambessa	559.0
Hecarim_Amumu	Hecarim	1.0	0.5126651870516793	Amumu	396.0
Hecarim_Belveth	Hecarim	-1.0	0.48790164115528367	Belveth	343.0
Hecarim_Brand	Hecarim	-1.0	0.4812619519839916	Brand	108.0
Hecarim_Briar	Hecarim	0.0	0.4976023512701794	Briar	861.0
Hecarim_Camille	Hecarim	1.0	0.5180688336553309	Camille	28.0
Hecarim_Chogath	Hecarim	-1.0	0.4632751669577516	Chogath	77.0
Hecarim_Darius	Hecarim	-1.0	0.48382709953798897	Darius	171.0
Hecarim_Diana	Hecarim	1.0	0.5143335182215328	Diana	618.0
Hecarim_DrMundo	Hecarim	0.0	0.5105212233799309	DrMundo	686.0
Hecarim_Ekko	Hecarim	-1.0	0.4724369175350111	Ekko	660.0
Hecarim_Elise	Hecarim	0.0	0.49467763573145107	Elise	430.0
Hecarim_Evelynn	Hecarim	-1.0	0.48985117112885296	Evelynn	427.0
Hecarim_Fiddlesticks	Hecarim	1.0	0.5270253227329946	Fiddlesticks	413.0
Hecarim_Fizz	Hecarim	1.0	0.5490696588936822	Fizz	287.0
Hecarim_Gragas	Hecarim	1.0	0.527642514994947	Gragas	58.0
Hecarim_Graves	Hecarim	-1.0	0.4839133815270385	Graves	1913.0
Hecarim_Gwen	Hecarim	0.0	0.50243596009243	Gwen	197.0
Hecarim_Ivern	Hecarim	-1.0	0.4244851730687738	Ivern	234.0
Hecarim_JarvanIV	Hecarim	0.0	0.5010607520318402	JarvanIV	1046.0
Hecarim_Jax	Hecarim	0.0	0.4977689205374301	Jax	260.0
Hecarim_Jayce	Hecarim	0.0	0.5036183429706647	Jayce	240.0
Hecarim_Karthus	Hecarim	1.0	0.5231319851173463	Karthus	239.0
Hecarim_Kayn	Hecarim	-1.0	0.475606820969656	Kayn	922.0
Hecarim_Khazix	Hecarim	0.0	0.5081267821534382	Khazix	1162.0
Hecarim_Kindred	Hecarim	-1.0	0.4778104947809694	Kindred	392.0
Hecarim_LeeSin	Hecarim	0.0	0.4998190729553373	LeeSin	1511.0
Hecarim_Lillia	Hecarim	0.0	0.5002749105639801	Lillia	668.0
Hecarim_Malphite	Hecarim	1.0	0.5412087367887606	Malphite	202.0
Hecarim_Maokai	Hecarim	0.0	0.5084932024367921	Maokai	107.0
Hecarim_MasterYi	Hecarim	0.0	0.5032608015347856	MasterYi	890.0
Hecarim_Mordekaiser	Hecarim	-1.0	0.4685430814622852	Mordekaiser	58.0
Hecarim_Morgana	Hecarim	0.0	0.5015154160005144	Morgana	44.0
Hecarim_Naafiri	Hecarim	1.0	0.5862241047268125	Naafiri	633.0
Hecarim_Nasus	Hecarim	-1.0	0.45122886258979444	Nasus	332.0
Hecarim_Nidalee	Hecarim	1.0	0.5277345293877064	Nidalee	382.0
Hecarim_Nocturne	Hecarim	-1.0	0.48238118111895273	Nocturne	1256.0
Hecarim_Nunu	Hecarim	0.0	0.5050761234650443	Nunu	538.0
Hecarim_Olaf	Hecarim	-1.0	0.46089432453813234	Olaf	41.0
Hecarim_Pantheon	Hecarim	0.0	0.49883491281564907	Pantheon	155.0
Hecarim_Poppy	Hecarim	1.0	0.5255328624603687	Poppy	51.0
Hecarim_Qiyana	Hecarim	1.0	0.5482946506973123	Qiyana	231.0
Hecarim_Rammus	Hecarim	1.0	0.5436326238066774	Rammus	197.0
Hecarim_RekSai	Hecarim	0.0	0.5012164885397974	RekSai	489.0
Hecarim_Rengar	Hecarim	1.0	0.5422032397320261	Rengar	740.0
Hecarim_Riven	Hecarim	1.0	0.5145760314698503	Riven	23.0
Hecarim_Rumble	Hecarim	-1.0	0.4756778504472022	Rumble	41.0
Hecarim_Sejuani	Hecarim	-1.0	0.4926420024172463	Sejuani	217.0
Hecarim_Shaco	Hecarim	0.0	0.5002413495840057	Shaco	774.0
Hecarim_Shen	Hecarim	-1.0	0.47825870814207616	Shen	655.0
Hecarim_Shyvana	Hecarim	0.0	0.4991016009040723	Shyvana	229.0
Hecarim_Sion	Hecarim	-1.0	0.4667989355965751	Sion	50.0
Hecarim_Skarner	Hecarim	-1.0	0.4581801576032334	Skarner	92.0
Hecarim_Sylas	Hecarim	-1.0	0.4879069682318245	Sylas	798.0
Hecarim_Taliyah	Hecarim	0.0	0.5108326528837379	Taliyah	202.0
Hecarim_Talon	Hecarim	0.0	0.5040617742096726	Talon	819.0
Hecarim_Teemo	Hecarim	1.0	0.5266297131838108	Teemo	214.0
Hecarim_Trundle	Hecarim	-1.0	0.44869520621069353	Trundle	194.0
Hecarim_Twitch	Hecarim	1.0	0.5638286323017109	Twitch	50.0
Hecarim_Udyr	Hecarim	-1.0	0.4680974440738773	Udyr	385.0
Hecarim_Vi	Hecarim	-1.0	0.4887571286905779	Vi	821.0
Hecarim_Viego	Hecarim	1.0	0.5219930396431509	Viego	1734.0
Hecarim_Volibear	Hecarim	1.0	0.5129288881452011	Volibear	386.0
Hecarim_Warwick	Hecarim	1.0	0.5152837277744707	Warwick	312.0
Hecarim_Wukong	Hecarim	1.0	0.5607202682707856	Wukong	395.0
Hecarim_XinZhao	Hecarim	0.0	0.5048913134828464	XinZhao	1073.0
Hecarim_Zaahen	Hecarim	-1.0	0.47416758161009465	Zaahen	1117.0
Hecarim_Zac	Hecarim	1.0	0.5143955215051401	Zac	476.0
Hecarim_Zed	Hecarim	1.0	0.5387716388415241	Zed	298.0
Hecarim_Zyra	Hecarim	1.0	0.5114301481931368	Zyra	274.0
Ivern_Aatrox	Ivern	0.0	0.5354506473346595	Aatrox	66.0
Ivern_Ambessa	Ivern	0.0	0.5225664561051534	Ambessa	202.0
Ivern_Amumu	Ivern	-1.0	0.5111931293571907	Amumu	146.0
Ivern_Belveth	Ivern	0.0	0.5301230862283333	Belveth	111.0
Ivern_Brand	Ivern	-1.0	0.48686598112929974	Brand	43.0
Ivern_Briar	Ivern	-1.0	0.4894586192354609	Briar	314.0
Ivern_Chogath	Ivern	0.0	0.5189720188956486	Chogath	21.0
Ivern_Darius	Ivern	0.0	0.5235838043284466	Darius	62.0
Ivern_Diana	Ivern	0.0	0.5127994116446787	Diana	233.0
Ivern_DrMundo	Ivern	1.0	0.5600553360289505	DrMundo	225.0
Ivern_Ekko	Ivern	1.0	0.5778551010342939	Ekko	229.0
Ivern_Elise	Ivern	0.0	0.5361320972043723	Elise	146.0
Ivern_Evelynn	Ivern	0.0	0.5289948138927031	Evelynn	119.0
Ivern_Fiddlesticks	Ivern	-1.0	0.48818508291191925	Fiddlesticks	143.0
Ivern_Fizz	Ivern	0.0	0.5156032603963214	Fizz	78.0
Ivern_Gragas	Ivern	0.0	0.5427094230232075	Gragas	27.0
Ivern_Graves	Ivern	-1.0	0.4882100142143614	Graves	610.0
Ivern_Gwen	Ivern	-1.0	0.5100418288896705	Gwen	74.0
Ivern_Hecarim	Ivern	1.0	0.5842787340279565	Hecarim	234.0
Ivern_JarvanIV	Ivern	0.0	0.530353527470801	JarvanIV	373.0
Ivern_Jax	Ivern	-1.0	0.5100418288896705	Jax	74.0
Ivern_Jayce	Ivern	1.0	0.5573249225959167	Jayce	153.0
Ivern_Karthus	Ivern	1.0	0.5588922884181163	Karthus	70.0
Ivern_Kayn	Ivern	0.0	0.5373119294366461	Kayn	326.0
Ivern_Khazix	Ivern	0.0	0.5355317469327908	Khazix	333.0
Ivern_Kindred	Ivern	-1.0	0.5078163627979986	Kindred	122.0
Ivern_LeeSin	Ivern	1.0	0.5705956972723875	LeeSin	496.0
Ivern_Lillia	Ivern	0.0	0.5135476769109895	Lillia	178.0
Ivern_Malphite	Ivern	0.0	0.5288000671873792	Malphite	51.0
Ivern_Maokai	Ivern	1.0	0.5825514021972706	Maokai	41.0
Ivern_MasterYi	Ivern	0.0	0.5268526478743333	MasterYi	285.0
Ivern_Mordekaiser	Ivern	0.0	0.5230979211645556	Mordekaiser	22.0
Ivern_Naafiri	Ivern	0.0	0.5192573662814384	Naafiri	227.0
Ivern_Nasus	Ivern	0.0	0.5233475543848002	Nasus	85.0
Ivern_Nidalee	Ivern	0.0	0.516324805098822	Nidalee	101.0
Ivern_Nocturne	Ivern	-1.0	0.4923180549088116	Nocturne	401.0
Ivern_Nunu	Ivern	-1.0	0.48730915047118434	Nunu	166.0
Ivern_Pantheon	Ivern	1.0	0.5618329153235744	Pantheon	46.0
Ivern_Poppy	Ivern	0.0	0.5189720188956486	Poppy	21.0
Ivern_Qiyana	Ivern	-1.0	0.48549969891387784	Qiyana	99.0
Ivern_Rammus	Ivern	0.0	0.5368265936476982	Rammus	60.0
Ivern_RekSai	Ivern	1.0	0.5555287377929652	RekSai	143.0
Ivern_Rengar	Ivern	0.0	0.5289197980637771	Rengar	206.0
Ivern_Sejuani	Ivern	0.0	0.5405035918885067	Sejuani	83.0
Ivern_Shaco	Ivern	0.0	0.5215492530765617	Shaco	216.0
Ivern_Shen	Ivern	0.0	0.5136316573111652	Shen	213.0
Ivern_Shyvana	Ivern	0.0	0.5398035286527966	Shyvana	61.0
Ivern_Sion	Ivern	0.0	0.5362749515185554	Sion	21.0
Ivern_Skarner	Ivern	-1.0	0.5015361838449168	Skarner	31.0
Ivern_Sylas	Ivern	1.0	0.5799493415074432	Sylas	183.0
Ivern_Taliyah	Ivern	0.0	0.5303577587251196	Taliyah	60.0
Ivern_Talon	Ivern	-1.0	0.46603134433191334	Talon	253.0
Ivern_Teemo	Ivern	0.0	0.518184256339764	Teemo	81.0
Ivern_Trundle	Ivern	1.0	0.5476068835635955	Trundle	46.0
Ivern_Udyr	Ivern	0.0	0.5306189972805146	Udyr	124.0
Ivern_Vi	Ivern	0.0	0.5271824714184684	Vi	262.0
Ivern_Viego	Ivern	0.0	0.5251604159629214	Viego	549.0
Ivern_Volibear	Ivern	0.0	0.5150903414563006	Volibear	117.0
Ivern_Warwick	Ivern	1.0	0.5490061062881112	Warwick	93.0
Ivern_Wukong	Ivern	1.0	0.5465258813071702	Wukong	103.0
Ivern_XinZhao	Ivern	1.0	0.5459484527240238	XinZhao	334.0
Ivern_Zaahen	Ivern	1.0	0.5610387729446308	Zaahen	269.0
Ivern_Zac	Ivern	0.0	0.5234947747759734	Zac	169.0
Ivern_Zed	Ivern	0.0	0.5245427027176486	Zed	117.0
Ivern_Zyra	Ivern	0.0	0.5254238735018415	Zyra	90.0
JarvanIV_Aatrox	JarvanIV	1.0	0.5391942132948903	Aatrox	321.0
JarvanIV_Ambessa	JarvanIV	1.0	0.5206991003554324	Ambessa	907.0
JarvanIV_Amumu	JarvanIV	1.0	0.5206937130565289	Amumu	569.0
JarvanIV_AurelionSol	JarvanIV	1.0	0.5422080154294351	AurelionSol	29.0
JarvanIV_Belveth	JarvanIV	0.0	0.5021412410082668	Belveth	455.0
JarvanIV_Brand	JarvanIV	1.0	0.5277433379808036	Brand	160.0
JarvanIV_Briar	JarvanIV	-1.0	0.47435819769685134	Briar	1374.0
JarvanIV_Camille	JarvanIV	1.0	0.5485269408666816	Camille	51.0
JarvanIV_Chogath	JarvanIV	0.0	0.5071245906598423	Chogath	124.0
JarvanIV_Darius	JarvanIV	1.0	0.5198728958434192	Darius	220.0
JarvanIV_Diana	JarvanIV	0.0	0.5043039385716249	Diana	980.0
JarvanIV_DrMundo	JarvanIV	1.0	0.5196334208573157	DrMundo	1090.0
JarvanIV_Ekko	JarvanIV	0.0	0.4997534149189229	Ekko	984.0
JarvanIV_Elise	JarvanIV	1.0	0.5217672879968598	Elise	604.0
JarvanIV_Evelynn	JarvanIV	-1.0	0.477758420123169	Evelynn	658.0
JarvanIV_Fiddlesticks	JarvanIV	-1.0	0.48927063827521683	Fiddlesticks	699.0
JarvanIV_Fizz	JarvanIV	-1.0	0.48481409463836783	Fizz	492.0
JarvanIV_Gragas	JarvanIV	0.0	0.5010113841463475	Gragas	107.0
JarvanIV_Graves	JarvanIV	-1.0	0.4913221619751076	Graves	3197.0
JarvanIV_Gwen	JarvanIV	1.0	0.5206188425934558	Gwen	329.0
JarvanIV_Hecarim	JarvanIV	0.0	0.5006252378521143	Hecarim	1046.0
JarvanIV_Ivern	JarvanIV	-1.0	0.48012060321511224	Ivern	373.0
JarvanIV_Jax	JarvanIV	1.0	0.5302739785164465	Jax	434.0
JarvanIV_Jayce	JarvanIV	1.0	0.543083913869492	Jayce	467.0
JarvanIV_Karthus	JarvanIV	1.0	0.5186216905641724	Karthus	377.0
JarvanIV_Kayn	JarvanIV	-1.0	0.49276912655017735	Kayn	1302.0
JarvanIV_Khazix	JarvanIV	1.0	0.5108918405444247	Khazix	1555.0
JarvanIV_Kindred	JarvanIV	-1.0	0.489209067650721	Kindred	648.0
JarvanIV_LeeSin	JarvanIV	-1.0	0.49492308750506214	LeeSin	3185.0
JarvanIV_Lillia	JarvanIV	1.0	0.5114115399589324	Lillia	953.0
JarvanIV_Malphite	JarvanIV	1.0	0.5117338864322002	Malphite	327.0
JarvanIV_Maokai	JarvanIV	1.0	0.5118005211996236	Maokai	155.0
JarvanIV_MasterYi	JarvanIV	0.0	0.4964483299423672	MasterYi	1225.0
JarvanIV_Mordekaiser	JarvanIV	0.0	0.498778410744001	Mordekaiser	104.0
JarvanIV_Morgana	JarvanIV	-1.0	0.47397349300189057	Morgana	84.0
JarvanIV_Naafiri	JarvanIV	1.0	0.5222160110965188	Naafiri	927.0
JarvanIV_Nasus	JarvanIV	-1.0	0.4899233558702127	Nasus	355.0
JarvanIV_Nautilus	JarvanIV	0.0	0.5051075789379216	Nautilus	24.0
JarvanIV_Neeko	JarvanIV	1.0	0.53276632507734	Neeko	41.0
JarvanIV_Nidalee	JarvanIV	0.0	0.498766102482907	Nidalee	507.0
JarvanIV_Nocturne	JarvanIV	-1.0	0.4865471733490209	Nocturne	2206.0
JarvanIV_Nunu	JarvanIV	-1.0	0.4848919366653797	Nunu	793.0
JarvanIV_Olaf	JarvanIV	1.0	0.5364553674433965	Olaf	66.0
JarvanIV_Pantheon	JarvanIV	1.0	0.5356017892502143	Pantheon	253.0
JarvanIV_Poppy	JarvanIV	1.0	0.5117770739508521	Poppy	198.0
JarvanIV_Qiyana	JarvanIV	1.0	0.5525506557840022	Qiyana	352.0
JarvanIV_Rammus	JarvanIV	0.0	0.49942222979857065	Rammus	352.0
JarvanIV_RekSai	JarvanIV	0.0	0.5046108333394795	RekSai	690.0
JarvanIV_Rengar	JarvanIV	1.0	0.5407214021055368	Rengar	943.0
JarvanIV_Riven	JarvanIV	1.0	0.5145100045451019	Riven	35.0
JarvanIV_Rumble	JarvanIV	-1.0	0.4867727512707583	Rumble	91.0
JarvanIV_Sejuani	JarvanIV	1.0	0.5363613285477676	Sejuani	424.0
JarvanIV_Shaco	JarvanIV	1.0	0.5189135358946115	Shaco	1136.0
JarvanIV_Shen	JarvanIV	-1.0	0.4925649942306776	Shen	994.0
JarvanIV_Shyvana	JarvanIV	1.0	0.5310199546806961	Shyvana	324.0
JarvanIV_Singed	JarvanIV	0.0	0.5088001164142998	Singed	21.0
JarvanIV_Sion	JarvanIV	0.0	0.5011785914494433	Sion	75.0
JarvanIV_Skarner	JarvanIV	0.0	0.5026139115103018	Skarner	160.0
JarvanIV_Sylas	JarvanIV	-1.0	0.48532762526807605	Sylas	1229.0
JarvanIV_Taliyah	JarvanIV	1.0	0.5156267968546037	Taliyah	248.0
JarvanIV_Talon	JarvanIV	-1.0	0.4755879777542389	Talon	1101.0
JarvanIV_Teemo	JarvanIV	0.0	0.5086992347252683	Teemo	310.0
JarvanIV_Trundle	JarvanIV	1.0	0.5112104562604965	Trundle	214.0
JarvanIV_Tryndamere	JarvanIV	0.0	0.5051075789379216	Tryndamere	24.0
JarvanIV_Twitch	JarvanIV	1.0	0.5369615651652854	Twitch	77.0
JarvanIV_Udyr	JarvanIV	1.0	0.5474575592861388	Udyr	550.0
JarvanIV_Vayne	JarvanIV	1.0	0.550349902067825	Vayne	25.0
JarvanIV_Vi	JarvanIV	0.0	0.49956132484688587	Vi	1641.0
JarvanIV_Viego	JarvanIV	0.0	0.5054983958745215	Viego	2651.0
JarvanIV_Volibear	JarvanIV	1.0	0.52062548416537	Volibear	644.0
JarvanIV_Warwick	JarvanIV	1.0	0.5210990582591273	Warwick	461.0
JarvanIV_Wukong	JarvanIV	1.0	0.5162164050976161	Wukong	728.0
JarvanIV_XinZhao	JarvanIV	-1.0	0.4898681700552705	XinZhao	2129.0
JarvanIV_Yorick	JarvanIV	1.0	0.5435314282475017	Yorick	36.0
JarvanIV_Zaahen	JarvanIV	-1.0	0.48378992677275756	Zaahen	1533.0
JarvanIV_Zac	JarvanIV	1.0	0.5238101793006887	Zac	731.0
JarvanIV_Zed	JarvanIV	0.0	0.5081067236431474	Zed	403.0
JarvanIV_Zyra	JarvanIV	1.0	0.529222110300898	Zyra	471.0
Jax_Aatrox	Jax	-1.0	0.4704403737616887	Aatrox	76.0
Jax_Ambessa	Jax	1.0	0.5258606912507572	Ambessa	221.0
Jax_Amumu	Jax	1.0	0.5121030079627303	Amumu	214.0
Jax_Belveth	Jax	0.0	0.4812886508577041	Belveth	178.0
Jax_Brand	Jax	0.0	0.48902433558552205	Brand	55.0
Jax_Briar	Jax	1.0	0.5196044665401078	Briar	808.0
Jax_Chogath	Jax	-1.0	0.47645526184897624	Chogath	36.0
Jax_Darius	Jax	1.0	0.5102285044286342	Darius	76.0
Jax_Diana	Jax	1.0	0.5145508343764119	Diana	333.0
Jax_DrMundo	Jax	-1.0	0.45490278373981136	DrMundo	348.0
Jax_Ekko	Jax	-1.0	0.4552184145340542	Ekko	273.0
Jax_Elise	Jax	1.0	0.5102197670953071	Elise	174.0
Jax_Evelynn	Jax	-1.0	0.43742662281988476	Evelynn	135.0
Jax_Fiddlesticks	Jax	-1.0	0.457130398885885	Fiddlesticks	173.0
Jax_Fizz	Jax	0.0	0.5034772033648927	Fizz	130.0
Jax_Gragas	Jax	1.0	0.5128599719762148	Gragas	40.0
Jax_Graves	Jax	0.0	0.4898374429415974	Graves	953.0
Jax_Gwen	Jax	1.0	0.5120436673145178	Gwen	91.0
Jax_Hecarim	Jax	0.0	0.49944300527911867	Hecarim	260.0
Jax_Ivern	Jax	0.0	0.49884736388483214	Ivern	74.0
Jax_JarvanIV	Jax	-1.0	0.4696581507202988	JarvanIV	434.0
Jax_Jayce	Jax	1.0	0.5213978995794526	Jayce	101.0
Jax_Karthus	Jax	0.0	0.48993392894471083	Karthus	69.0
Jax_Kayn	Jax	0.0	0.4789746311803262	Kayn	409.0
Jax_Khazix	Jax	-1.0	0.4541430738181185	Khazix	406.0
Jax_Kindred	Jax	0.0	0.47831955375110435	Kindred	163.0
Jax_LeeSin	Jax	0.0	0.4852998927135729	LeeSin	662.0
Jax_Lillia	Jax	0.0	0.5024232877712412	Lillia	230.0
Jax_Malphite	Jax	-1.0	0.47771564686655194	Malphite	111.0
Jax_Maokai	Jax	0.0	0.4808383990082086	Maokai	41.0
Jax_MasterYi	Jax	1.0	0.5148499809632273	MasterYi	863.0
Jax_Mordekaiser	Jax	1.0	0.5255911901458222	Mordekaiser	29.0
Jax_Naafiri	Jax	-1.0	0.46862568937540733	Naafiri	273.0
Jax_Nasus	Jax	-1.0	0.46197077974885686	Nasus	142.0
Jax_Nidalee	Jax	0.0	0.4829699973318216	Nidalee	88.0
Jax_Nocturne	Jax	1.0	0.5100971062607416	Nocturne	623.0
Jax_Nunu	Jax	1.0	0.508745687248888	Nunu	163.0
Jax_Olaf	Jax	-1.0	0.4583699514875494	Olaf	37.0
Jax_Pantheon	Jax	1.0	0.5102285044286342	Pantheon	76.0
Jax_Poppy	Jax	0.0	0.48381188868639896	Poppy	36.0
Jax_Qiyana	Jax	1.0	0.526094009721963	Qiyana	84.0
Jax_Rammus	Jax	-1.0	0.41984829619160713	Rammus	71.0
Jax_RekSai	Jax	0.0	0.5030523962951993	RekSai	162.0
Jax_Rengar	Jax	0.0	0.4985495259265502	Rengar	383.0
Jax_Sejuani	Jax	0.0	0.48731763252640004	Sejuani	113.0
Jax_Shaco	Jax	0.0	0.5022213088958636	Shaco	260.0
Jax_Shen	Jax	-1.0	0.4363514724909365	Shen	296.0
Jax_Shyvana	Jax	-1.0	0.47740849763964716	Shyvana	86.0
Jax_Skarner	Jax	0.0	0.48826703735593835	Skarner	45.0
Jax_Sylas	Jax	-1.0	0.44169735515721986	Sylas	298.0
Jax_Taliyah	Jax	-1.0	0.4700476370867334	Taliyah	57.0
Jax_Talon	Jax	-1.0	0.4486253583072742	Talon	303.0
Jax_Teemo	Jax	1.0	0.5071823714289152	Teemo	81.0
Jax_Trundle	Jax	1.0	0.5166705697316556	Trundle	68.0
Jax_Twitch	Jax	0.0	0.48593852695551953	Twitch	21.0
Jax_Udyr	Jax	0.0	0.4854844345947338	Udyr	155.0
Jax_Vi	Jax	1.0	0.506613167225314	Vi	399.0
Jax_Viego	Jax	1.0	0.5271668384246571	Viego	1089.0
Jax_Volibear	Jax	0.0	0.48799629134030303	Volibear	250.0
Jax_Warwick	Jax	0.0	0.49790858910973296	Warwick	235.0
Jax_Wukong	Jax	0.0	0.4973559988700561	Wukong	165.0
Jax_XinZhao	Jax	0.0	0.49461429858017286	XinZhao	680.0
Jax_Zaahen	Jax	0.0	0.47921129852096916	Zaahen	511.0
Jax_Zac	Jax	0.0	0.4828893223734443	Zac	204.0
Jax_Zed	Jax	-1.0	0.46398532981133883	Zed	100.0
Jax_Zyra	Jax	-1.0	0.4636214200352143	Zyra	98.0
Jayce_Aatrox	Jayce	-1.0	0.41923621248789883	Aatrox	68.0
Jayce_Ambessa	Jayce	0.0	0.4640884631122163	Ambessa	320.0
Jayce_Amumu	Jayce	1.0	0.48494578253283194	Amumu	123.0
Jayce_Belveth	Jayce	0.0	0.47328901443423155	Belveth	124.0
Jayce_Brand	Jayce	0.0	0.4647523640528411	Brand	44.0
Jayce_Briar	Jayce	0.0	0.4652254437549896	Briar	319.0
Jayce_Chogath	Jayce	1.0	0.48916148180481955	Chogath	21.0
Jayce_Darius	Jayce	0.0	0.46043092278999986	Darius	80.0
Jayce_Diana	Jayce	1.0	0.48989757368050524	Diana	227.0
Jayce_DrMundo	Jayce	-1.0	0.4169140160786159	DrMundo	196.0
Jayce_Ekko	Jayce	0.0	0.46809286845308634	Ekko	293.0
Jayce_Elise	Jayce	0.0	0.4769026987472611	Elise	179.0
Jayce_Evelynn	Jayce	0.0	0.46226852639095517	Evelynn	181.0
Jayce_Fiddlesticks	Jayce	0.0	0.4639858717165226	Fiddlesticks	180.0
Jayce_Fizz	Jayce	1.0	0.5081280210784541	Fizz	133.0
Jayce_Gragas	Jayce	-1.0	0.4340119480063091	Gragas	35.0
Jayce_Graves	Jayce	0.0	0.45731410529930366	Graves	1157.0
Jayce_Gwen	Jayce	1.0	0.4867962638654834	Gwen	77.0
Jayce_Hecarim	Jayce	1.0	0.48877760075005905	Hecarim	240.0
Jayce_Ivern	Jayce	-1.0	0.44138917984774717	Ivern	153.0
Jayce_JarvanIV	Jayce	-1.0	0.45290315199531317	JarvanIV	467.0
Jayce_Jax	Jayce	0.0	0.45691287320423357	Jax	101.0
Jayce_Karthus	Jayce	1.0	0.48619633601067536	Karthus	106.0
Jayce_Kayn	Jayce	0.0	0.47885542372605555	Kayn	322.0
Jayce_Khazix	Jayce	0.0	0.4675952688097498	Khazix	426.0
Jayce_Kindred	Jayce	-1.0	0.43475037426539637	Kindred	182.0
Jayce_LeeSin	Jayce	1.0	0.48874924867956	LeeSin	1128.0
Jayce_Lillia	Jayce	1.0	0.49596811999994894	Lillia	207.0
Jayce_Malphite	Jayce	1.0	0.5305288061635122	Malphite	101.0
Jayce_Maokai	Jayce	0.0	0.4624092559849634	Maokai	49.0
Jayce_MasterYi	Jayce	1.0	0.4914323963195276	MasterYi	342.0
Jayce_Morgana	Jayce	1.0	0.5115382276674116	Morgana	24.0
Jayce_Naafiri	Jayce	0.0	0.4816836708650739	Naafiri	249.0
Jayce_Nasus	Jayce	0.0	0.4623343743159806	Nasus	62.0
Jayce_Nidalee	Jayce	-1.0	0.446906326158347	Nidalee	197.0
Jayce_Nocturne	Jayce	-1.0	0.4349952941707647	Nocturne	483.0
Jayce_Nunu	Jayce	-1.0	0.4166206700589609	Nunu	189.0
Jayce_Pantheon	Jayce	1.0	0.4851296877836036	Pantheon	92.0
Jayce_Poppy	Jayce	0.0	0.4704884287915552	Poppy	36.0
Jayce_Qiyana	Jayce	-1.0	0.44576350594521824	Qiyana	108.0
Jayce_Rammus	Jayce	-1.0	0.414583766405856	Rammus	77.0
Jayce_RekSai	Jayce	0.0	0.4673791297153455	RekSai	208.0
Jayce_Rengar	Jayce	0.0	0.4570894886806126	Rengar	195.0
Jayce_Sejuani	Jayce	0.0	0.4822720947735029	Sejuani	91.0
Jayce_Shaco	Jayce	0.0	0.4604500588003291	Shaco	295.0
Jayce_Shen	Jayce	0.0	0.4638149523575062	Shen	234.0
Jayce_Shyvana	Jayce	1.0	0.4918307713104693	Shyvana	57.0
