	0	1	2	3	4
292	0.4431286500305519	30	blue	diamond	Chogath
293	0.5255008652108563	30	blue	diamond	Darius
294	0.4989881243740033	30	blue	diamond	DrMundo
295	0.39913243310590013	30	blue	diamond	FiddleSticks
296	0.43643812580745006	30	blue	diamond	Fiora
297	0.5020899278568216	30	blue	diamond	Gangplank
298	0.531342725473087	30	blue	diamond	Gnar
299	0.5453540208012513	30	blue	diamond	Gragas
300	0.5395919806149655	30	blue	diamond	Gwen
301	0.42743165476899847	30	blue	diamond	Heimerdinger
302	0.5176687349564639	30	blue	diamond	Illaoi
303	0.5205410371233613	30	blue	diamond	Irelia
304	0.41214717476567037	30	blue	diamond	Kayle
305	0.5084585449664234	30	blue	diamond	Kayn
306	0.4380190114347932	30	blue	diamond	Kled
307	0.5084585449664234	30	blue	diamond	Maokai
308	0.42711254701270923	30	blue	diamond	MonkeyKing
309	0.5157747278975592	30	blue	diamond	Mordekaiser
310	0.5037795753435138	30	blue	diamond	Olaf
311	0.5418760338642005	30	blue	diamond	Pantheon
312	0.5559173986765301	30	blue	diamond	Poppy
313	0.4054726979962193	30	blue	diamond	Quinn
314	0.530799038542168	30	blue	diamond	Rammus
315	0.49629010272689483	30	blue	diamond	Rengar
316	0.4250396953503756	30	blue	diamond	Riven
317	0.49608959228578714	30	blue	diamond	Sejuani
318	0.3791953156612015	30	blue	diamond	Sett
319	0.5235966142124786	30	blue	diamond	Singed
320	0.5076138354761627	30	blue	diamond	Sion
321	0.6041844673440823	30	blue	diamond	Smolder
322	0.4307876115019713	30	blue	diamond	TahmKench
323	0.41313284855225807	30	blue	diamond	Trundle
324	0.4971629422110798	30	blue	diamond	Udyr
325	0.407898465967593	30	blue	diamond	Urgot
326	0.5071053003640035	30	blue	diamond	Varus
327	0.5537160907482641	30	blue	diamond	Vayne
328	0.5211750201324922	30	blue	diamond	Vladimir
329	0.3909224868375514	30	blue	diamond	Volibear
330	0.3747056112507138	30	blue	diamond	Warwick
331	0.4040981998851004	30	blue	diamond	XinZhao
332	0.44079154377205715	30	blue	diamond	Yorick
333	0.4040981998851004	30	blue	diamond	Zac
334	0.47417840375586856	31	red	circle	
335	0.6570980963691043	31	blue	diamond	Kayle
336	0.3379015773977643	31	blue	diamond	Malphite
337	0.2823035691457419	31	blue	diamond	Mordekaiser
338	0.19995698893662567	31	blue	diamond	Ornn
339	0.6166279538366174	31	blue	diamond	Yone
340	0.4742664742664743	32	red	circle	
341	0.5344168440712592	32	blue	diamond	Akali
342	0.41804095645413025	32	blue	diamond	Ambessa
343	0.43507223798674116	32	blue	diamond	Anivia
344	0.362798622494526	32	blue	diamond	Camille
345	0.3944488633863502	32	blue	diamond	Gnar
346	0.5226130789131059	32	blue	diamond	Gragas
347	0.5105572968319939	32	blue	diamond	Gwen
348	0.6489619964095925	32	blue	diamond	KSante
349	0.4233473154197019	32	blue	diamond	MonkeyKing
350	0.5201649760923309	32	blue	diamond	Nasus
351	0.512583391975825	32	blue	diamond	Olaf
352	0.5279000295009848	32	blue	diamond	Ornn
353	0.37968073252548507	32	blue	diamond	Quinn
354	0.37829947909200096	32	blue	diamond	Sett
355	0.5512372239300952	32	blue	diamond	Shen
356	0.5205094410757773	32	blue	diamond	Sion
357	0.512583391975825	32	blue	diamond	Teemo
358	0.5295094952411581	32	blue	diamond	Tryndamere
359	0.36415633187089186	32	blue	diamond	Urgot
360	0.4340165841997154	32	blue	diamond	Warwick
361	0.4047470324933253	32	blue	diamond	Yasuo
362	0.5500054994275996	32	blue	diamond	Yorick
363	0.42241534689463683	32	blue	diamond	Zaahen
364	0.47549019607843135	33	red	circle	
365	0.360794250492915	33	blue	diamond	Irelia
366	0.346681289350637	33	blue	diamond	Nasus
367	0.5903367524654515	33	blue	diamond	Ornn
